file_path,file_name,source_type,product_name,dataset_name,title,platform_id,scene_id,start_time,end_time,x_size,y_size,band_id,band_wavelength,scene_center_lat,scene_center_lon
raw/goes_cmi/ABI-L2-CMIPC_2025_059_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250591801176_e20250591803561_c20250591804062.nc,ABI-L2-CMIPC_2025_059_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250591801176_e20250591803561_c20250591804062.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250591801176_e20250591803561_c20250591804062.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-02-28 18:01:17.600000+00:00,2025-02-28 18:03:56.100000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_060_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250601801170_e20250601803554_c20250601804085.nc,ABI-L2-CMIPC_2025_060_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250601801170_e20250601803554_c20250601804085.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250601801170_e20250601803554_c20250601804085.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-01 18:01:17+00:00,2025-03-01 18:03:55.400000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_061_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250611801171_e20250611803555_c20250611804049.nc,ABI-L2-CMIPC_2025_061_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250611801171_e20250611803555_c20250611804049.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250611801171_e20250611803555_c20250611804049.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-02 18:01:17.100000+00:00,2025-03-02 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_062_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250621801171_e20250621803557_c20250621804044.nc,ABI-L2-CMIPC_2025_062_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250621801171_e20250621803557_c20250621804044.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250621801171_e20250621803557_c20250621804044.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-03 18:01:17.100000+00:00,2025-03-03 18:03:55.700000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_064_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250641801173_e20250641803558_c20250641804080.nc,ABI-L2-CMIPC_2025_064_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250641801173_e20250641803558_c20250641804080.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250641801173_e20250641803558_c20250641804080.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-05 18:01:17.300000+00:00,2025-03-05 18:03:55.800000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_065_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250651801174_e20250651803559_c20250651804077.nc,ABI-L2-CMIPC_2025_065_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250651801174_e20250651803559_c20250651804077.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250651801174_e20250651803559_c20250651804077.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-06 18:01:17.400000+00:00,2025-03-06 18:03:55.900000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_066_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250661801175_e20250661803559_c20250661804062.nc,ABI-L2-CMIPC_2025_066_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250661801175_e20250661803559_c20250661804062.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250661801175_e20250661803559_c20250661804062.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-07 18:01:17.500000+00:00,2025-03-07 18:03:55.900000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_067_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250671801175_e20250671803561_c20250671804085.nc,ABI-L2-CMIPC_2025_067_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250671801175_e20250671803561_c20250671804085.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250671801175_e20250671803561_c20250671804085.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-08 18:01:17.500000+00:00,2025-03-08 18:03:56.100000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_068_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250681801170_e20250681803555_c20250681804024.nc,ABI-L2-CMIPC_2025_068_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250681801170_e20250681803555_c20250681804024.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250681801170_e20250681803555_c20250681804024.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-09 18:01:17+00:00,2025-03-09 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_069_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250691801171_e20250691803555_c20250691804033.nc,ABI-L2-CMIPC_2025_069_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250691801171_e20250691803555_c20250691804033.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250691801171_e20250691803555_c20250691804033.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-10 18:01:17.100000+00:00,2025-03-10 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_070_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250701801171_e20250701803556_c20250701804060.nc,ABI-L2-CMIPC_2025_070_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250701801171_e20250701803556_c20250701804060.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250701801171_e20250701803556_c20250701804060.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-11 18:01:17.100000+00:00,2025-03-11 18:03:55.600000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_071_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250711801172_e20250711803557_c20250711804035.nc,ABI-L2-CMIPC_2025_071_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250711801172_e20250711803557_c20250711804035.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250711801172_e20250711803557_c20250711804035.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-12 18:01:17.200000+00:00,2025-03-12 18:03:55.700000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_072_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250721801173_e20250721803557_c20250721804071.nc,ABI-L2-CMIPC_2025_072_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250721801173_e20250721803557_c20250721804071.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250721801173_e20250721803557_c20250721804071.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-13 18:01:17.300000+00:00,2025-03-13 18:03:55.700000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_073_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250731801174_e20250731803558_c20250731804063.nc,ABI-L2-CMIPC_2025_073_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250731801174_e20250731803558_c20250731804063.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250731801174_e20250731803558_c20250731804063.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-14 18:01:17.400000+00:00,2025-03-14 18:03:55.800000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_074_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250741801174_e20250741803559_c20250741804062.nc,ABI-L2-CMIPC_2025_074_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250741801174_e20250741803559_c20250741804062.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250741801174_e20250741803559_c20250741804062.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-15 18:01:17.400000+00:00,2025-03-15 18:03:55.900000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_075_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250751801175_e20250751803560_c20250751804063.nc,ABI-L2-CMIPC_2025_075_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250751801175_e20250751803560_c20250751804063.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250751801175_e20250751803560_c20250751804063.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-16 18:01:17.500000+00:00,2025-03-16 18:03:56+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_076_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250761801170_e20250761803555_c20250761804049.nc,ABI-L2-CMIPC_2025_076_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250761801170_e20250761803555_c20250761804049.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250761801170_e20250761803555_c20250761804049.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-17 18:01:17+00:00,2025-03-17 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_078_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250781801161_e20250781803545_c20250781804029.nc,ABI-L2-CMIPC_2025_078_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250781801161_e20250781803545_c20250781804029.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250781801161_e20250781803545_c20250781804029.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-03-19 18:01:16.100000+00:00,2025-03-19 18:03:54.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_092_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250921801163_e20250921803548_c20250921804039.nc,ABI-L2-CMIPC_2025_092_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250921801163_e20250921803548_c20250921804039.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250921801163_e20250921803548_c20250921804039.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-02 18:01:16.300000+00:00,2025-04-02 18:03:54.800000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_093_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250931801170_e20250931803555_c20250931804047.nc,ABI-L2-CMIPC_2025_093_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250931801170_e20250931803555_c20250931804047.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250931801170_e20250931803555_c20250931804047.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-03 18:01:17+00:00,2025-04-03 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_094_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250941801171_e20250941803556_c20250941804034.nc,ABI-L2-CMIPC_2025_094_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250941801171_e20250941803556_c20250941804034.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250941801171_e20250941803556_c20250941804034.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-04 18:01:17.100000+00:00,2025-04-04 18:03:55.600000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_095_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250951801172_e20250951803557_c20250951804044.nc,ABI-L2-CMIPC_2025_095_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250951801172_e20250951803557_c20250951804044.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250951801172_e20250951803557_c20250951804044.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-05 18:01:17.200000+00:00,2025-04-05 18:03:55.700000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_096_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250961801173_e20250961803558_c20250961804043.nc,ABI-L2-CMIPC_2025_096_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250961801173_e20250961803558_c20250961804043.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250961801173_e20250961803558_c20250961804043.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-06 18:01:17.300000+00:00,2025-04-06 18:03:55.800000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_097_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250971801174_e20250971803559_c20250971804033.nc,ABI-L2-CMIPC_2025_097_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250971801174_e20250971803559_c20250971804033.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250971801174_e20250971803559_c20250971804033.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-07 18:01:17.400000+00:00,2025-04-07 18:03:55.900000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_098_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250981801174_e20250981803559_c20250981804070.nc,ABI-L2-CMIPC_2025_098_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250981801174_e20250981803559_c20250981804070.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250981801174_e20250981803559_c20250981804070.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-08 18:01:17.400000+00:00,2025-04-08 18:03:55.900000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_099_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250991801175_e20250991803562_c20250991804065.nc,ABI-L2-CMIPC_2025_099_18_OR_ABI-L2-CMIPC-M6C13_G19_s20250991801175_e20250991803562_c20250991804065.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20250991801175_e20250991803562_c20250991804065.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-09 18:01:17.500000+00:00,2025-04-09 18:03:56.200000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_100_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251001801176_e20251001803561_c20251001804045.nc,ABI-L2-CMIPC_2025_100_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251001801176_e20251001803561_c20251001804045.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251001801176_e20251001803561_c20251001804045.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-10 18:01:17.600000+00:00,2025-04-10 18:03:56.100000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_101_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251011801177_e20251011803562_c20251011804076.nc,ABI-L2-CMIPC_2025_101_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251011801177_e20251011803562_c20251011804076.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251011801177_e20251011803562_c20251011804076.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-11 18:01:17.700000+00:00,2025-04-11 18:03:56.200000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_102_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251021801178_e20251021803563_c20251021804058.nc,ABI-L2-CMIPC_2025_102_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251021801178_e20251021803563_c20251021804058.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251021801178_e20251021803563_c20251021804058.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-12 18:01:17.800000+00:00,2025-04-12 18:03:56.300000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_103_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251031801179_e20251031803564_c20251031804060.nc,ABI-L2-CMIPC_2025_103_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251031801179_e20251031803564_c20251031804060.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251031801179_e20251031803564_c20251031804060.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-13 18:01:17.900000+00:00,2025-04-13 18:03:56.400000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_104_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251041801180_e20251041803566_c20251041804089.nc,ABI-L2-CMIPC_2025_104_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251041801180_e20251041803566_c20251041804089.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251041801180_e20251041803566_c20251041804089.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-14 18:01:18+00:00,2025-04-14 18:03:56.600000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_105_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251051801170_e20251051803555_c20251051804057.nc,ABI-L2-CMIPC_2025_105_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251051801170_e20251051803555_c20251051804057.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251051801170_e20251051803555_c20251051804057.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-15 18:01:17+00:00,2025-04-15 18:03:55.500000+00:00,2500,1500,13,10.329999923706055,,
raw/goes_cmi/ABI-L2-CMIPC_2025_106_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251061801171_e20251061803557_c20251061804058.nc,ABI-L2-CMIPC_2025_106_18_OR_ABI-L2-CMIPC-M6C13_G19_s20251061801171_e20251061803557_c20251061804058.nc,CMI,ABI-L2-CMIPC-M6C13,OR_ABI-L2-CMIPC-M6C13_G19_s20251061801171_e20251061803557_c20251061804058.nc,ABI L2 Cloud and Moisture Imagery,G19,CONUS,2025-04-16 18:01:17.100000+00:00,2025-04-16 18:03:55.700000+00:00,2500,1500,13,10.329999923706055,,
